Ticker,Stock_Ex,Price,% Price 7 days,% Price 1 month,% Price 3 months,% Price 1 year,PE,Beta
PNJ,HSX,73.8,-1.23,0.26,1.73,0.63,15.158390050461,0.28868575692566
PNP,UpCom,16.9,0.0,0.0,0.0,-7.62,6.32639249529403,0
PNT,UpCom,7.3,0.0,-3.95,-3.95,-5.23,0,0
POB,UpCom,50.6,0.0,0.0,0.0,-0.3,0,0
POM,HSX,4.62,-3.15,-3.11,1.34,-5.95,-1.17905282428794,0.1329167055312
POS,UpCom,12.2,0.0,0.0,-5.08,-8.02,17.0254013146704,0
POT,HNX,16,3.25,0.0,0.0,-1.52,30.7906726614337,0.0466216808342827
POV,UpCom,8.1,1.18,0.0,-8.52,-5.47,19.0302007768674,0.0315934197084125
POW,HSX,11.1,-2.3,2.75,0.74,-0.1,21.5986336827536,0
PPC,HSX,12.85,0.0,-0.36,0.34,-4.64,11.1268002313442,1.05549855423934
PPE,HNX,12,-1.67,0.0,0.0,0.0,12.126141688849,-0.424680184492211
PPH,UpCom,24.7,-4.08,1.15,0.39,-18.77,5.72464674282517,0
PPI,UpCom,0.5,0.0,20.0,0.0,0.0,-13.3901866488962,1.15735472437273
PPP,HNX,14.5,0.0,-3.33,1.97,-10.21,7.26965915966711,0.0140981584280553
PPS,HNX,10.5,0.0,0.91,-7.9,-4.39,9.43701199733094,0.688283235474542
PPT,HNX,11,-0.85,0.84,0.0,0.0,54.304114356415,0
PPY,HNX,9.1,0.0,0.0,0.0,-9.15,6.37667236432335,0
PQN,UpCom,4,0.0,0.0,0.0,0.0,6.69928178170718,0
PRC,HNX,17.2,0.0,0.0,0.0,-51.73,0.935028925052105,-0.0419770396985365
PRE,HNX,17.1,-1.18,0.0,-2.49,-8.34,0,0
PRO,UpCom,3.7,0.0,14.29,0.0,-14.89,0,-0.154582908187821
PRT,UpCom,10.5,9.26,3.17,0.0,0.0,-149.111784724886,0
PSB,UpCom,6,-1.69,0.0,0.0,-1.54,77.3687850615984,-0.13707333038138
PSC,HNX,12,0.0,0.0,0.0,-2.63,21.2598038199413,0.671019192007712
PSD,HNX,16.9,3.27,0.63,-1.6,-33.22,9.4985462844506,0.354833024936118
PSE,HNX,10.8,0.0,0.0,-7.57,-25.56,143.474255455539,0
PSG,UpCom,1.1,0.0,11.11,0.0,0.0,-0.192226027704428,2.12408726223745
PSH,HSX,9.2,-6.96,0.0,-2.19,-4.41,3.77708526764845,0
PSI,HNX,8.4,-3.8,2.08,7.78,-10.0,10.4683269179814,0.0650249759004469
PSL,UpCom,12.7,0.0,0.75,-5.68,-7.96,-159450167.461687,-0.060017711722465
PSN,UpCom,11,0.0,0.0,-5.98,-5.98,13.6092969164371,0
PSP,UpCom,6.5,-6.25,6.15,4.48,-14.13,341.103585089214,0.117690801611506
PSW,HNX,8.5,0.0,-2.52,-2.88,-11.54,-30.8209636485083,0
PTB,HSX,55,-4.39,0.97,1.11,-6.91,11.5120048055324,0.795821285327861
PTC,HSX,5.4,-6.6,1.45,-0.66,-7.5,-17.8951276943172,0.142150918757579
PTD,HNX,5.6,-9.68,0.0,0.0,-6.67,-7.16689000077947,0.016883891958493
PTE,UpCom,2.6,0.0,0.0,0.0,0.0,-1.50274467904954,0
PTG,UpCom,0.4,33.33,0.0,0.0,0.0,0,0.0106366594151281
PTH,UpCom,14.3,0.0,0.0,-10.49,-6.25,34.8004613036643,-0.124646246847506
PTI,HNX,37,0.0,0.98,5.28,5.02,68.9667021202175,-0.183398184176394
PTL,HSX,3.99,-3.36,-4.72,0.44,-7.0,-123.791684323009,1.33075272829027
PTN,UpCom,3.5,0.0,0.0,0.0,-14.46,0,0
PTO,UpCom,18.5,0.0,0.0,0.0,0.0,0,0
PTP,UpCom,10.5,0.0,0.0,0.0,-7.48,0,0.603652080164796
PTS,HNX,8.3,0.0,4.4,-6.59,-9.23,10.0606953143426,-0.175006572605381
PTT,UpCom,8.4,0.0,0.0,0.0,-4.44,0,0.154881312207612
PTV,UpCom,4.1,0.0,6.12,1.82,4.17,141.665036744833,0
PTX,UpCom,1.2,0.0,0.0,0.0,0.0,46.6178140837738,0
PV2,HNX,2.8,0.0,0.0,2.86,-4.35,14.5106997287693,0.960827271930593
PVA,UpCom,0.6,0.0,0.0,0.0,0.0,-344.741872167337,0.25790770652446
PVB,HNX,19.1,-6.67,2.15,-0.88,-6.25,-25.3095067113615,1.59959688020331
PVC,HNX,13.7,-6.72,-23.11,-23.11,-29.72,80.6727252337733,1.57076505126632
PVD,HSX,25.75,-3.88,-0.19,0.19,-3.82,66.747436150792,1.45872586512452
PVE,UpCom,2.1,0.0,-4.55,0.0,0.0,76.7998721509063,1.80843046183507
PVG,HNX,9.3,-3.37,2.08,1.0,-6.92,27.6999113672561,0.717640872841995
PVH,UpCom,0.9,0.0,0.0,0.0,0.0,-6.61105814596798,0
PVI,HNX,45.1,-0.22,-0.45,-5.15,-6.34,12.5804503728418,0.583647357812637
PVL,UpCom,2.9,0.0,-3.23,0.0,-9.09,2484.67585721509,1.34852335465779
PVM,UpCom,11.9,2.61,2.4,-5.36,-8.1,3.49064795321091,0
PVO,UpCom,5.5,0.0,0.0,-0.09,-9.85,5.99025798429498,0
PVP,HSX,13.3,-3.85,2.14,0.0,-4.08,5.10421517984877,0
PVR,UpCom,1.2,0.0,0.0,0.0,0.0,0,1.04574533345018
PVS,HNX,34.9,-5.71,-0.77,-1.85,-0.47,20.8096295193474,1.75751467881868
PVT,HSX,23.8,-6.79,3.37,1.06,-1.18,9.7032921089629,1.43074340080216
PVV,UpCom,1.2,0.0,0.0,0.0,0.0,-2.13831943550633,0.562264481640522
PVX,UpCom,2.4,0.0,-7.69,0.0,0.0,20.531910396505,1.16738235036368
PVY,UpCom,3.2,0.0,7.41,0.0,0.0,-0.721689345848559,0
PWA,UpCom,4,2.5,4.76,2.13,-7.69,0,0
PWS,UpCom,9.2,0.0,14.29,0.0,-3.18,11.9236212269131,0
PX1,UpCom,10,0.0,0.0,0.0,0.0,0,0
PXA,UpCom,1.2,0.0,-7.69,0.0,0.0,33.4609672880841,0.881342564192446
PXC,UpCom,0.5,0.0,0.0,0.0,0.0,-0.548540719123543,0
PXI,UpCom,2.6,-7.41,0.0,2.7,-12.0,-9.56199286794235,1.30892640611883
PXL,UpCom,7.3,-6.76,-1.11,4.08,-10.71,2282.4045266411,1.32580915959332
PXM,UpCom,0.7,0.0,0.0,0.0,0.0,-0.641583833038132,0.0358373601832778
PXS,UpCom,4.6,-4.35,0.0,1.59,-7.69,-2.73483748389264,1.72045518141964
PXT,UpCom,3.7,-5.41,0.0,1.89,-2.86,78.6426946481708,0.953183873398644
QBS,HSX,2.29,-2.78,-0.41,1.66,-8.0,-6.67482983592724,1.38041846914452
QCC,UpCom,10.9,0.0,0.0,0.0,-6.78,9.38850407845103,0.0195406503282444
QCG,HSX,10.6,-5.0,-0.7,-2.75,-6.38,-285.38587796335,1.01212573453969
QHD,HNX,39,0.0,0.0,0.0,-5.21,9.35660315620818,0.222679870300587
QHW,UpCom,25.5,-10.78,5.49,-4.3,-4.3,0,0
QNC,UpCom,7.4,-3.95,4.17,13.92,0.0,4.61748582973972,0.307510297081763
QNS,UpCom,46.6,-4.15,0.84,-0.98,-10.37,10.6846233481076,0
QNT,UpCom,10.9,0.0,-13.98,10.0,0.0,0,0
QNU,UpCom,10,0.0,0.0,0.0,-3.23,0,0
QNW,UpCom,8.5,0.0,0.0,-2.43,-2.43,29.993754047926,0
QPH,UpCom,24.7,0.0,2.13,0.0,-6.92,7.24373205618228,-0.0591513774714591
QSP,UpCom,21.5,0.0,0.47,0.96,5.36,0,0
QST,HNX,17,0.0,0.0,0.0,-19.57,6.93928614182144,-0.159232319691526
QTC,HNX,12.4,0.0,-6.56,-4.32,-15.73,29.3190360037308,0.011743054946981
QTP,UpCom,13.8,-1.45,0.65,-4.44,-16.19,13.6464414909402,0
RAL,HSX,103.7,-1.54,1.71,1.93,-3.75,4.33210825369096,0.552373845723347
RAT,UpCom,14.5,-3.33,0.0,0.0,-5.41,0,0
RBC,UpCom,3.6,-2.5,0.0,0.0,0.0,0,0
RCC,UpCom,15.1,0.0,-3.33,6.15,0.0,50.50694112447,0
RCD,UpCom,1.8,0.0,5.0,0.0,0.0,11.7050564858461,0
RCL,HNX,12.3,-0.83,-0.84,-0.06,-2.22,34.4665180681155,0.340548593462449
RDP,HSX,9.79,-2.45,6.6,-1.9,0.0,50.7274480052667,0.0145508814476262
REE,HSX,53,-3.66,0.32,1.41,-2.28,11.4708809329555,0.821192052980132
RGC,UpCom,5.2,14.58,0.0,-5.56,0.0,-445.33171939485,0
RIC,UpCom,4.6,-2.08,0.0,0.0,10.29,-2.81343812024282,0.58828467493704
RTB,UpCom,18,0.0,-6.05,-6.05,-9.71,10.6816108000297,0
S12,UpCom,1.7,0.0,0.0,0.0,0.0,-0.252776426628616,0.602576461309263
S27,UpCom,0.8,0.0,14.29,0.0,0.0,-0.482732919614065,0.205013078904379
S4A,HSX,33.9,1.36,0.0,0.0,2.25,8.9608492941295,0
S55,HNX,47.2,0.86,0.0,0.0,-12.56,14.3951760494884,0.134431688721409
S72,UpCom,4.5,0.0,-1.96,0.0,0.0,7.97648471113204,0
S74,UpCom,10.3,0.0,0.0,0.0,14.81,-31.1148132683334,0.649110507405135
S96,UpCom,0.5,0.0,0.0,0.0,0.0,-30.5186052824918,0.252998479102093
S99,HNX,8.6,-5.88,1.11,-1.61,-15.58,18.758773938616,1.6718079046534
SAB,HSX,63.9,-6.74,0.14,0.31,1.1,22.883474469865,0
SAC,UpCom,8.5,1.19,3.57,0.0,-7.21,3.79052597970526,0
SAF,HNX,51.9,0.0,0.0,0.0,-5.23,14.3281259365481,-0.360311488319188
SAL,UpCom,8.5,0.0,0.0,-3.11,-3.11,0,0
SAM,HSX,6.2,-0.49,0.32,3.31,0.0,-137.215677803716,1.01641637906912
SAP,UpCom,54,0.0,0.0,0.0,0.0,-67.8307233300576,0.0620973975779438
SAS,UpCom,25.8,-0.78,0.0,-3.71,-8.45,14.146264895162,0
SAV,HSX,14.3,-0.36,1.19,1.3,-0.72,11.5354616052615,0.00289152131331033
SB1,UpCom,7,0.0,0.0,-11.32,-11.32,8.91516766927534,0
SBA,HSX,24.4,-2.04,0.0,-0.43,-0.21,6.77439238758934,0.365917358455368
SBD,UpCom,7.5,0.0,0.0,2.47,-5.57,11.927150052416,0
SBH,UpCom,48.2,0.0,0.22,-3.49,-10.57,9.2024790528948,0
SBL,UpCom,7.5,0.0,-1.16,0.0,-6.62,18.4535378565476,0
SBM,UpCom,30.3,0.0,0.0,0.0,-6.96,14.293061574758,0
SBR,UpCom,6.6,0.0,0.0,1.43,10.86,42.2411367361147,0
SBS,UpCom,6.5,-4.92,1.28,8.43,-10.87,126.986499400871,0.110496120747743
SBT,HSX,13.95,-5.8,1.83,1.9,-7.31,25.4615001609517,0.302210614681466
SBV,HSX,9.62,0.0,0.41,-0.49,-1.64,-105.837028008964,0
SC5,HSX,19.45,0.0,4.63,5.29,-1.69,13.361098452816,0.589497248391008
SCC,UpCom,2.3,0.0,-7.14,-3.45,8.33,-9.56287647276225,0.164950041391525
SCD,HSX,15,0.0,3.8,0.0,-1.2,-1.95170719208238,0.593508068277213
SCG,HNX,65.6,-0.15,0.31,-0.46,-1.03,0,0
SCI,HNX,12.1,-5.6,6.62,-0.6,-9.3,21.0212568702517,-0.00745047455865083
SCJ,UpCom,4,0.0,-4.55,4.35,3.45,67.5259136241097,0.0638264423832731
SCL,UpCom,19,2.08,-0.56,3.13,-3.23,12.3017901399851,0.568398913329244
SCO,UpCom,6.2,0.0,0.0,0.0,0.0,3.49675838712113,-0.315903971661244
SCR,HSX,6.39,-1.19,0.44,0.34,-6.43,-54.1500010891131,1.66181754447463
SCS,HSX,63,-0.62,0.6,-2.03,-1.37,12.9094675920458,0
SCY,UpCom,13,-7.41,0.0,0.0,-5.52,11.9484667740377,0
SD1,UpCom,0.7,0.0,0.0,0.0,0.0,-0.104289322021223,0.404434317763561
SD2,UpCom,4,-11.11,0.0,0.0,-18.86,34.5412760610413,0.776093243361669
SD3,UpCom,4.4,14.63,0.0,7.84,-3.13,6.95074917730124,-0.0015882794601775
SD5,HNX,7.4,-1.35,0.0,0.0,-11.09,13.1997092642762,0.587590921041101
SD6,HNX,3.7,-2.7,0.0,2.44,0.0,-4.96938000639572,0.684427306984489
SD7,UpCom,3.8,0.0,0.0,0.0,0.0,55.3641998664381,0.584874244150381
SD8,UpCom,1.6,0.0,0.0,0.0,0.0,-0.114725031000833,0.418456604140344
SD9,HNX,8,-2.38,1.22,1.14,-4.35,43.5203060406322,0.544211725527999
SDA,HNX,5.5,-3.7,-2.86,0.0,-9.09,255.730563761971,0.518797651389011
SDB,UpCom,0.6,0.0,-12.5,0.0,0.0,-0.444323096763419,0.00633386596846543
SDC,HNX,8,0.0,0.0,0.0,-6.59,10.7345152409255,-0.211318114230736
SDD,UpCom,2,0.0,0.0,3.57,-3.7,-3.17663365323519,0.695031110332136
SDG,HNX,25,3.24,0.0,0.84,-0.27,-97.1626408652921,0.779773902374901
SDJ,UpCom,3.1,0.0,0.0,0.0,0.0,-0.406435274754585,-0.0139579718527087
SDK,UpCom,30.4,0.0,6.79,0.0,-9.35,8.32767506206218,-0.0259611497218104
SDN,HNX,28,0.0,0.0,-52.59,-53.39,6.47617530199463,-0.0620318970834435
SDP,UpCom,0.9,0.0,9.09,0.0,0.0,-3.28135023067813,1.17053720094646
SDT,HNX,4,0.0,2.5,0.0,-6.25,-15.4188190661713,0.712908596967838
SDU,HNX,32.4,0.0,0.0,0.0,0.0,599.346828090464,0.349787455539169
SDV,UpCom,28.2,5.36,0.0,-9.55,-8.14,0,0.0537897310513447
SDX,UpCom,1.6,0.0,0.0,0.0,0.0,-5.27262418697332,0
SDY,UpCom,1.9,0.0,11.76,0.0,0.0,-2.59616839962568,0.432917860184253
SEA,UpCom,22,-0.9,0.0,0.44,-1.04,16.3222246653889,0
SEB,HNX,41.5,0.0,0.0,-2.22,-6.62,7.78508711484119,0.0398738059766892
SED,HNX,18.7,-2.65,0.53,2.09,-7.66,4.57159788976459,0.0354920690561739
SEP,UpCom,26.2,11.97,-8.41,0.0,-6.3,103.640854430971,0
SFC,HSX,18.5,0.0,0.0,0.56,0.0,14.730328209772,0.185150638932935
SFG,HSX,8.2,0.47,-3.08,0.0,-1.52,24.064525782942,0.487447346251053
SFI,HSX,31.85,-1.25,-0.31,-0.15,-1.5,6.14229529739146,0.711594067717564
SFN,HNX,24,0.0,0.0,-2.08,-6.28,8.13496679262327,0.101656296555955
SGB,UpCom,13.3,0.0,-0.66,4.06,-0.79,30.3947816840307,0
SGC,HNX,56.1,0.0,0.0,-1.37,-1.37,13.5321388435519,0.582245201998072
SGD,HNX,19.2,0.0,0.0,-4.61,-5.1,-742.487240510237,0.126456927526071
SGH,HNX,27.4,0.0,1.48,0.0,0.0,20.3061745844832,0.213322759714512
SGI,UpCom,14.5,0.0,-5.31,-2.73,6.66,4.74495762776269,0
SGN,HSX,67.2,-0.92,0.0,-0.27,-3.91,13.0866737373121,0
SGO,UpCom,0.5,0.0,0.0,0.0,0.0,-35.933964799699,0
SGP,UpCom,16.6,-4.22,-1.59,-1.81,-6.76,25.5357524923869,0
SGR,HSX,19,-4.5,3.21,0.0,-6.71,6.39250489952765,0
SGS,UpCom,17.3,0.0,-0.56,0.0,0.0,5.99346911791873,0.120776620526346
SGT,HSX,11.95,-6.64,0.0,6.83,-6.88,1081.88195315438,0.119391847775394
SHA,HSX,4.72,-1.3,0.0,2.1,-0.24,11.8911439927069,0.169222679870301
SHB,HSX,10.7,-0.49,1.9,1.13,-5.31,4.70528648704191,0.618525983699939
SHC,UpCom,10.3,0.0,0.0,14.12,-5.87,14.5594145555422,0.689356748823321
SHE,HNX,10.5,-0.97,-0.94,1.8,-8.08,6.96878563167517,0
SHG,UpCom,2,0.0,0.0,0.0,0.0,-1.25045987479117,0
SHI,HSX,13.75,-2.16,0.0,0.0,-0.68,63.3401771817487,0.890215464975282
SHN,HNX,6.9,3.03,0.0,0.0,-1.41,722.634235262819,1.34554377355184
SHP,HSX,28.55,0.35,2.18,0.35,-1.11,12.897872797174,0.179595674659144
SHS,HNX,15.3,-6.52,4.22,3.87,-8.86,22.5539160244631,0.997633862062922
SHX,UpCom,0,0.0,0.0,0.0,0.0,0,0
SID,UpCom,13.2,-13.87,-2.88,1.63,6.19,15.3732477640064,0
SIG,UpCom,6,11.94,-10.45,0.0,-5.63,0,0
SII,UpCom,21,-0.94,1.42,0.0,-100.0,-22.3542944155282,0.349874078910549
SIV,UpCom,31,0.0,0.0,-3.97,-6.64,0,0
SJ1,HNX,15.1,0.0,8.11,9.17,-4.92,18.5138698542573,0.456051178687232
SJC,UpCom,13.8,0.0,0.0,0.0,0.0,-21.9643946482301,0.917798615371133
SJD,HSX,14.5,3.65,0.26,-0.29,-0.96,10.5146687201687,0.41274134875478
SJE,HNX,21.8,0.0,-0.88,-0.44,-19.76,13.4021287362734,-0.343730725174024
SJF,HSX,2.23,-2.89,-6.08,2.64,-6.94,117.629257354756,0
SJG,UpCom,12.3,0.0,0.0,11.19,-10.89,15.3070542054966,0
SJM,UpCom,5.9,-1.92,14.06,0.0,9.52,10.4213107520548,0.0295069138936339
SJS,HSX,61.6,-0.35,0.49,-2.89,-3.5,63.2215408036672,0.800485029381588
SKG,HSX,13.5,-3.85,3.01,-0.54,-1.61,14.0920872869336,0.570189348008581
SKH,UpCom,26,0.39,-0.38,0.78,-8.43,9.19685166698087,0
SKN,UpCom,8.5,-14.55,0.0,0.0,-3.59,0,0
SKV,UpCom,40,-0.5,2.98,-0.3,-10.59,9.4371381552168,0
SLS,HNX,155.3,-3.27,-6.3,-10.08,-5.35,4.18000150797149,-0.113804971319312
SMA,HSX,9.66,0.0,5.67,6.94,-7.65,19.7518004255345,0.543606006902341
SMB,HSX,36.75,0.0,0.13,0.13,-1.23,7.40676751972623,-0.0662071886490961
SMC,HSX,9.52,-3.29,0.9,-0.38,-5.44,-1.02011032401492,0.167988060815222
SMN,HNX,13.6,0.0,0.0,-5.19,-13.16,5.19003525927436,0
SMT,HNX,6.2,-7.02,-3.33,0.0,-9.84,49.0306178830463,-0.376654105687495
SNC,UpCom,18.6,0.0,0.0,-5.0,-5.0,40.3888468052588,0.0125838060856111
SNZ,UpCom,26.9,-2.62,1.49,-3.32,-4.45,21.055991704477,0
SP2,UpCom,16.5,0.0,0.0,0.0,0.0,5.9544685771218,0
SPB,UpCom,12,0.0,0.0,9.55,-13.75,0,0
SPC,HNX,14,0.0,0.0,-6.4,-12.52,-10.3621100373724,-0.0217856872109772
SPD,UpCom,15.3,0.0,0.0,0.0,0.0,67.4618540765455,0
SPH,UpCom,15,0.0,0.0,0.0,0.0,0,-0.0128698765954989
SPI,HNX,3.4,-5.88,-2.86,9.68,-3.45,-5.24950410113516,0.322232933134695
SPM,HSX,12.05,6.64,0.0,1.54,-2.32,10.1227298496274,0.22274041600597
SPV,UpCom,16.4,0.0,3.33,0.0,0.0,0,0
SQC,UpCom,7,0.0,0.0,0.0,0.0,-39.2277896692402,-0.00122688633774428
SRA,HNX,3.4,-6.06,2.7,4.55,-8.11,58.2563978097097,0.804662168083428
SRB,UpCom,2.1,0.0,9.52,4.17,0.0,-9.02616266446479,1.12470423275787
SRC,HSX,28,5.16,6.82,0.0,-5.05,106.198262968546,1.36657028262289
SRF,HSX,7.62,-0.13,0.55,1.1,-0.47,-2.37416431822396,0.0806827721294655
SRT,UpCom,5.2,-1.96,0.0,0.0,0.0,14.2345806059408,0
SSB,HSX,24.3,1.78,0.0,4.31,-0.99,15.6622652944604,0
SSC,HSX,30.4,-5.0,0.0,6.98,0.0,10.2087941153211,-0.0881447626154277
SSF,UpCom,14.4,0.0,0.0,0.0,0.0,0,0.0409006025836013
SSG,UpCom,8.6,1.18,0.0,5.06,-23.45,-5.28461130540362,0.441637704501144
SSH,UpCom,63.8,-0.47,0.31,0.46,-0.85,44.0510097868809,0
SSI,HSX,28.9,-6.36,4.11,1.71,-7.14,18.1633093187044,1.07517955414607
SSM,HNX,5.5,0.0,0.0,0.0,-8.33,-4.47163270221603,0.759004469371659
SSN,UpCom,1.3,0.0,-11.76,0.0,0.0,-767.892892492548,0.0249408004928479
ST8,HSX,17.45,0.0,-0.57,4.52,6.88,0,0.496315642197556
STB,HSX,28.5,0.0,3.51,3.8,-6.63,16.8413211495422,1.05074153530454
STC,HNX,19.9,0.0,0.0,0.0,-7.37,7.76232309680018,0.620629217421786
STG,HSX,47.5,0.0,0.0,0.11,-6.6,23.0800009379218,0.290644529428225
STH,UpCom,14.1,-3.65,-1.41,4.08,-5.0,127.674062845725,0
STK,HSX,26.5,-3.49,0.0,-1.92,-2.8,28.1636688836678,0
STL,UpCom,1.2,0.0,-14.29,0.0,0.0,-0.195408638991692,0.142102216495808
STP,HNX,8.2,0.0,0.0,-1.3,-11.43,7.26360662413898,0.0538953641223381
STS,UpCom,37,0.0,0.0,0.0,0.0,12.3515539823314,0.392745049552034
STT,UpCom,1.8,0.0,-5.26,0.0,0.0,-1.50043718901998,0.267139259397444
STW,UpCom,12.4,0.0,0.0,0.0,0.0,1.77138454314562,0
SVC,HSX,34,0.0,0.0,-2.13,0.0,12.6404199810155,0.900195877250257
SVD,HSX,2.31,-6.91,-0.31,3.0,0.88,-5.27787576047415,0
SVG,UpCom,3.1,0.0,-12.96,9.43,0.0,54.0722361069956,0
SVH,UpCom,6,0.0,0.0,0.0,0.0,2.7256361773201,0
SVI,HSX,55,-0.18,1.07,0.0,6.9,6.2378490505497,0.0429064452942823
SVN,HNX,3.8,8.33,2.56,0.0,0.0,79.1900355676011,-0.00131452107615459
SVT,HSX,10.5,0.0,-4.46,-1.52,-6.96,9.38385755508403,0.181419643689954
SWC,UpCom,24.1,0.0,2.55,4.49,-0.91,10.1161966206228,-0.123548890129565
SZB,HNX,31.4,-4.62,-0.96,-6.18,-13.81,9.18493962118542,0
SZC,HSX,34.25,-6.87,2.39,4.02,-7.14,34.3343698971295,0
SZE,UpCom,11,0.0,-3.39,-7.93,-3.26,14.5580460000874,0
SZG,UpCom,35,12.18,-7.86,-0.03,-6.69,11.784155984346,0
SZL,HSX,52.3,-2.72,0.0,-1.46,-2.17,9.68260377276331,0.360880514877344
TA3,UpCom,6.7,-14.74,-2.85,-2.85,-2.85,0,0
TA6,UpCom,12.2,0.0,0.0,0.0,0.0,28.8516545346775,0
TA9,HNX,11.5,-3.48,-2.65,0.79,-5.8,6.75051728261545,0
TAN,UpCom,39.7,0.0,0.0,-3.12,-3.12,0,0
TAR,HNX,9,0.0,0.0,3.65,-18.05,94.5892419274059,0
TAW,UpCom,10.1,0.0,0.0,0.0,-8.2,59.5205065077015,0
TB8,UpCom,11.5,0.0,0.0,0.0,-9.45,4.30056177938342,0
TBC,HSX,37.9,0.0,1.71,1.05,0.0,8.04531139306247,0.492398097192426
TBD,UpCom,95,0.0,0.0,0.0,14.03,111.858040090605,0.0224380571010531
TBH,UpCom,30.7,0.0,14.84,0.0,0.0,45.2380380575252,0
TBR,UpCom,7.8,0.0,0.0,-11.1,-8.86,0,0
TBT,UpCom,3.3,0.0,0.0,0.0,0.0,0,-0.0593944866115516
TBX,HNX,22.3,0.0,0.0,0.0,0.0,178.552466311427,0.307422662343353
TC6,HNX,7,0.0,0.0,1.12,-5.0,-2359.68127485575,0.752782402944527
TCB,HSX,31,-1.42,0.79,2.23,-6.86,15.741533769992,0
TCD,HSX,6.72,-6.96,0.13,-0.1,-6.77,114.417048212664,0
TCH,HSX,11.2,-6.88,6.76,6.58,-6.85,32.4410763144265,1.11
TCI,UpCom,10,-5.21,1.96,10.38,-10.14,14.7906841221795,0
TCJ,UpCom,4.5,0.0,0.0,0.0,0.0,0,0
TCK,UpCom,3.9,0.0,0.0,0.0,0.0,-34.7037238737348,0
TCL,HSX,37,-0.27,0.91,0.12,-3.23,9.13501178167755,0.278985169293909
TCM,HSX,41.75,-0.98,0.42,-1.17,0.0,22.2049802231866,1.08086932189161
TCO,HSX,10.35,-2.45,6.91,0.39,0.0,7.38983556289778,0.368249230482231
TCR,HSX,3.29,-4.31,-1.43,0.0,6.33,-27.7111209038059,-0.250069956160806
TCT,HSX,23.25,0.0,0.21,0.0,2.12,18.6949459985232,0.514678818683726
TCW,UpCom,27,0.0,0.0,-0.39,-7.6,7.021055858635,0
TDB,UpCom,37.6,0.0,0.0,-3.15,-5.62,0,0
TDC,HSX,9.12,-6.9,1.66,-4.89,-7.14,-4.04165576857649,0.872306687808973
TDF,UpCom,16,0.0,-0.59,13.64,-14.91,8.30909697734779,0
TDG,HSX,3.91,-5.9,0.74,1.46,-6.75,16.9959955995579,0
TDH,HSX,4.7,-5.66,3.84,0.57,-6.0,-16.0221022000587,0.715511612722694
TDM,HSX,41.1,2.2,-0.98,0.12,-3.23,12.7559365126561,0
TDN,HNX,9.3,-3.23,-2.02,0.0,-9.28,11.0907041121043,-0.0651126106388572
TDP,HSX,30.85,-0.62,0.0,-0.92,-5.9,45.2023758371386,0
TDS,UpCom,9.9,-4.04,0.0,0.97,0.0,38.1558349641804,0.0292724717478775
TDT,HNX,6.9,0.0,-4.11,-2.85,-10.01,11.5862230477964,0
TDW,HSX,45,-4.86,0.0,0.0,-0.12,8.4205359178433,0.0937412554798993
TED,UpCom,40,0.0,1.28,5.33,-7.67,6.06501414823336,0
TEG,HSX,9.8,0.0,0.99,0.0,-4.87,9.03176662046131,0
